person_id,camera_id,tracklets_id,motion,pose,occlusion,cut-out,muti-person,background-dominant,target-change,target-miss,wrong-target,backpack,bag,handbag,boots,gender,hat,shoes,top,bottom color,top color
762,4,1193,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
763,1,3462,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
763,2,3463,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
763,3,3464,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
764,1,1194,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4
764,2,1195,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
764,3,1196,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
765,1,3465,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
765,2,3466,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
765,3,3467,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
766,1,3468,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
766,2,3469,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
766,5,3470,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
766,6,3471,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
766,7,3472,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
767,1,1197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
767,2,1198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
767,5,1199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
767,6,1200,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
768,1,1201,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
768,2,1202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
768,5,1203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
768,6,1204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
769,1,3473,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,8
769,2,3474,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,8
769,5,3475,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,8
769,6,3476,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,8
770,1,1205,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
770,2,1206,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
770,3,1207,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
770,4,1208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
771,1,1209,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
771,2,1210,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
771,5,1211,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
771,6,1212,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
772,1,3477,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4
772,2,3478,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4
773,1,3479,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8
773,2,3480,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8
774,1,1213,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
774,2,1214,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
775,1,3481,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
775,2,3482,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
775,3,3483,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
775,4,3484,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
776,1,1215,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
776,8,1216,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
777,1,3485,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
777,2,3486,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
777,3,3487,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
777,4,3488,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
778,1,1217,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
778,2,1218,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
778,3,1219,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
778,4,1220,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
779,1,1221,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
779,2,1222,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
779,5,1223,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
779,6,1224,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
780,1,1225,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
780,2,1226,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
780,3,1227,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
780,4,1228,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
781,1,3489,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6
781,2,3490,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6
781,5,3491,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6
781,6,3492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6
782,1,1229,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,2,1230,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,3,1231,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,4,1232,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
783,2,1233,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4,1
783,3,1234,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4,1
783,4,1235,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,1
784,1,1236,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
784,2,1237,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
784,5,1238,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
785,1,1239,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
785,2,1240,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
785,5,1241,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
785,6,1242,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
786,1,3493,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0
786,6,3494,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0
786,7,3495,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0
786,8,3496,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0
787,1,3497,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
787,8,3498,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
788,1,3499,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4
788,2,3500,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4
788,3,3501,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4
788,4,3502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4
789,1,1243,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
789,2,1244,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
789,5,1245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
789,6,1246,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
790,1,3503,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
790,2,3504,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
790,3,3505,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
790,4,3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
791,1,3507,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
791,6,3508,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
791,7,3509,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
791,8,3510,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
792,1,3511,0,3,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3,2
792,8,3512,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,2
793,1,1247,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
793,8,1248,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
794,1,3513,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
794,2,3514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
794,5,3515,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
794,6,3516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
795,1,1249,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3
795,2,1250,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3
795,5,1251,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3
795,6,1252,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3
796,1,1253,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5
796,2,1254,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5
796,3,1255,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5
796,4,1256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5
797,1,1257,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
797,6,1258,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
797,7,1259,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
797,8,1260,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798,1,1261,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8
798,2,1262,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8
798,3,1263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8
798,5,1264,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8
799,1,1265,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
799,2,1266,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
799,5,1267,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
799,6,1268,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
799,7,1269,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
800,1,3517,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0
802,1,1270,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2
802,2,1271,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2
803,1,3518,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
804,1,3519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
804,2,3520,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
804,3,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
805,1,1272,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
805,2,1273,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
805,3,1274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
805,4,1275,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
806,1,3522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,2,3523,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,3,3524,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,4,3525,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,1,3526,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
807,8,3527,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
808,1,1276,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4
808,8,1277,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4
809,1,3528,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
809,8,3529,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
810,1,3530,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
810,2,3531,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
810,3,3532,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
811,1,1278,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,2,1279,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,3,1280,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,4,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
812,1,3533,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812,2,3534,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812,5,3535,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812,6,3536,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813,1,1282,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0
813,2,1283,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0
814,1,1284,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
814,8,1285,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
815,1,1286,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
815,2,1287,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
816,1,3537,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
816,2,3538,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
816,3,3539,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
816,4,3540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
817,1,1288,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
817,2,1289,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
817,5,1290,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
817,6,1291,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818,1,3541,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
818,2,3542,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
818,3,3543,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
818,4,3544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
819,1,1292,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
819,5,1293,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
819,6,1294,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
820,1,3545,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
820,2,3546,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
821,1,1295,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
821,2,1296,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
821,5,1297,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
821,6,1298,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
821,7,1299,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
823,1,3547,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4
823,2,3548,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4
823,3,3549,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4
823,4,3550,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4
824,1,3551,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
824,2,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
824,3,3553,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
824,4,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
825,1,1300,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0
825,2,1301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0
825,5,1302,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0
825,6,1303,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0
826,1,3555,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
826,8,3556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
828,1,3557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
828,2,3558,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
828,5,3559,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
828,6,3560,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
829,1,1304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,2,1305,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,3,1306,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
830,1,3561,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
830,2,3562,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
830,5,3563,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
831,1,1307,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3
831,2,1308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3
831,8,1309,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3
832,1,3564,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
832,2,3565,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
832,3,3566,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
834,1,3567,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
834,2,3568,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
834,3,3569,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
834,4,3570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
835,1,1310,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
835,8,1311,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
836,1,1312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6
836,2,1313,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6
836,3,1314,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6
836,4,1315,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6
837,1,1316,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
837,2,1317,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
838,1,3571,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0
838,2,3572,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0
839,1,1318,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0
839,2,1319,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0
840,1,3573,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
840,6,3574,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
840,7,3575,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4
842,1,1320,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6
842,2,1321,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6
842,5,1322,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6
842,6,1323,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6
843,1,1324,3,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,7
843,2,1325,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,7
843,5,1326,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7
843,6,1327,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7
844,1,1328,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
844,2,1329,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4
844,5,1330,0,5,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4
844,6,1331,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
845,1,3576,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
845,2,3577,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
846,1,3578,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
846,8,3579,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
847,1,3580,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,8
847,2,3581,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,8
848,1,1332,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,1
848,2,1333,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,1
848,5,1334,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1
848,6,1335,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1
849,1,3582,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
849,2,3583,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
849,5,3584,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
849,6,3585,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
849,7,3586,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
850,1,3587,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
851,1,3588,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
852,1,3589,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
853,1,3590,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
854,1,3591,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
855,1,1336,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
855,2,1337,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
856,8,3592,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
857,8,3593,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
858,8,3594,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1
859,6,1338,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2
859,7,1339,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0
860,2,1340,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
860,5,1341,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
860,7,1342,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
863,3,3595,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
864,8,3596,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
883,5,1343,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
883,6,1344,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
884,1,3597,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
1034,1,1345,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1034,8,1346,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1104,1,3598,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,2,3599,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,3,3600,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,4,3601,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1108,2,3602,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2
1108,3,3603,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2
1108,5,3604,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2
1108,6,3605,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2
1108,7,3606,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2
1109,2,3607,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
1109,3,3608,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
1109,5,3609,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
1109,7,3610,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1
1110,2,3611,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1110,3,3612,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1110,5,3613,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1110,7,3614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1120,5,1347,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0
